 &plot nbnd=  76, nks=   481 /
   -0.382   -0.380   -0.377   -0.377    5.143    5.155    7.557    7.727   11.493   11.600
   13.904   13.929   14.695   14.761   15.011   15.017   15.166   15.221   16.304   16.394
   17.071   17.133   17.323   17.417   18.542   18.746   18.896   19.076   20.739   20.862
   21.640   21.667   22.285   22.338   22.706   22.812
            0.000000  0.000000  0.429306
  -49.458  -49.458  -49.442  -49.442  -22.414  -22.408  -22.348  -22.347  -13.870  -13.827
  -13.728  -13.692  -13.674  -13.648  -13.548  -13.516   -2.397   -2.397   -2.396   -2.396
   -2.391   -2.390   -2.389   -2.389   -2.366   -2.366   -2.366   -2.365   -0.417   -0.417
   -0.416   -0.413   -0.413   -0.413   -0.411   -0.411   -0.402   -0.401   -0.401   -0.399
   -0.382   -0.380   -0.377   -0.377    5.250    5.265    7.583    7.759   11.570   11.680
   13.762   13.784   14.521   14.587   14.924   14.927   15.101   15.155   16.341   16.410
   17.127   17.195   17.403   17.472   18.528   18.674   18.848   18.946   20.676   20.800
   21.727   21.749   22.355   22.415   22.773   22.885
            0.000000  0.000000  0.462330
  -49.458  -49.458  -49.442  -49.442  -22.415  -22.410  -22.351  -22.350  -13.871  -13.824
  -13.738  -13.700  -13.684  -13.655  -13.553  -13.519   -2.397   -2.397   -2.396   -2.396
   -2.391   -2.390   -2.389   -2.389   -2.366   -2.366   -2.366   -2.366   -0.417   -0.417
   -0.416   -0.413   -0.413   -0.413   -0.411   -0.411   -0.402   -0.401   -0.401   -0.399
   -0.382   -0.380   -0.377   -0.377    5.363    5.380    7.610    7.788   11.655   11.767
   13.614   13.632   14.349   14.412   14.845   14.848   15.033   15.084   16.368   16.410
   17.173   17.253   17.474   17.517   18.539   18.579   18.836   18.875   20.615   20.741
   21.813   21.830   22.426   22.489   22.842   22.960
            0.000000  0.000000  0.495353
  -49.457  -49.457  -49.441  -49.441  -22.417  -22.411  -22.354  -22.353  -13.873  -13.821
  -13.748  -13.709  -13.695  -13.662  -13.559  -13.524   -2.397   -2.397   -2.396   -2.396
   -2.391   -2.390   -2.389   -2.389   -2.366   -2.366   -2.366   -2.366   -0.417   -0.417
   -0.416   -0.414   -0.413   -0.412   -0.411   -0.410   -0.402   -0.402   -0.401   -0.399
   -0.382   -0.380   -0.377   -0.377    5.481    5.501    7.636    7.814   11.748   11.861
   13.462   13.476   14.183   14.239   14.775   14.780   14.961   15.011   16.380   16.394
   17.208   17.304   17.540   17.550   18.500   18.551   18.774   18.943   20.559   20.684
   21.896   21.911   22.497   22.560   22.911   23.037
            0.000000  0.000000  0.528377
  -49.456  -49.456  -49.441  -49.441  -22.418  -22.412  -22.358  -22.356  -13.875  -13.818
  -13.759  -13.718  -13.706  -13.668  -13.564  -13.528   -2.397   -2.397   -2.396   -2.396
   -2.391   -2.390   -2.389   -2.388   -2.366   -2.366   -2.366   -2.365   -0.417   -0.417
   -0.416   -0.414   -0.413   -0.412   -0.411   -0.410   -0.402   -0.402   -0.401   -0.399
   -0.382   -0.380   -0.377   -0.377    5.604    5.626    7.661    7.838   11.847   11.962
   13.308   13.319   14.026   14.070   14.714   14.720   14.884   14.933   16.360   16.375
   17.235   17.342   17.568   17.606   18.449   18.512   18.808   19.042   20.509   20.630
   21.975   21.989   22.567   22.626   22.980   23.114
            0.000000  0.000000  0.561400
  -49.455  -49.455  -49.441  -49.441  -22.420  -22.414  -22.361  -22.360  -13.877  -13.816
  -13.770  -13.727  -13.717  -13.675  -13.570  -13.533   -2.397   -2.397   -2.396   -2.396
   -2.391   -2.390   -2.389   -2.388   -2.366   -2.366   -2.366   -2.365   -0.417   -0.417
   -0.416   -0.413   -0.413   -0.412   -0.410   -0.410   -0.403   -0.402   -0.401   -0.399
   -0.382   -0.379   -0.378   -0.377    5.730    5.755    7.685    7.858   11.950   12.066
   13.155   13.162   13.880   13.909   14.661   14.667   14.804   14.855   16.309   16.349
   17.256   17.366   17.571   17.676   18.433   18.444   18.913   19.165   20.468   20.583
   22.051   22.065   22.635   22.689   23.047   23.192
            0.000000  0.000000  0.594424
  -49.454  -49.454  -49.440  -49.440  -22.422  -22.415  -22.365  -22.363  -13.879  -13.813
  -13.781  -13.737  -13.728  -13.680  -13.576  -13.538   -2.397   -2.396   -2.396   -2.396
   -2.391   -2.390   -2.389   -2.388   -2.366   -2.366   -2.366   -2.365   -0.417   -0.416
   -0.416   -0.414   -0.413   -0.411   -0.410   -0.410   -0.403   -0.402   -0.401   -0.399
   -0.382   -0.379   -0.378   -0.377    5.859    5.887    7.707    7.875   12.054   12.172
   13.006   13.009   13.751   13.759   14.615   14.619   14.720   14.776   16.241   16.303
   17.274   17.380   17.558   17.743   18.385   18.453   19.052   19.306   20.436   20.543
   22.121   22.137   22.701   22.747   23.111   23.268
            0.000000  0.000000  0.627448
  -49.453  -49.453  -49.440  -49.440  -22.423  -22.417  -22.369  -22.367  -13.882  -13.810
  -13.792  -13.746  -13.739  -13.686  -13.582  -13.543   -2.397   -2.396   -2.396   -2.396
   -2.391   -2.390   -2.389   -2.388   -2.366   -2.366   -2.366   -2.365   -0.417   -0.416
   -0.416   -0.413   -0.412   -0.411   -0.410   -0.409   -0.403   -0.402   -0.401   -0.399
   -0.382   -0.379   -0.378   -0.376    5.989    6.020    7.728    7.889   12.153   12.277
   12.861   12.862   13.625   13.643   14.569   14.576   14.633   14.703   16.160   16.238
   17.290   17.390   17.532   17.788   18.358   18.506   19.210   19.462   20.417   20.513
   22.186   22.205   22.764   22.802   23.169   23.334
            0.000000  0.000000  0.660471
  -49.453  -49.453  -49.439  -49.439  -22.425  -22.418  -22.373  -22.370  -13.885  -13.807
  -13.803  -13.756  -13.749  -13.690  -13.588  -13.548   -2.397   -2.396   -2.396   -2.396
   -2.391   -2.390   -2.389   -2.388   -2.366   -2.366   -2.366   -2.365   -0.417   -0.416
   -0.416   -0.414   -0.412   -0.411   -0.410   -0.409   -0.403   -0.402   -0.401   -0.399
   -0.382   -0.379   -0.378   -0.376    6.119    6.154    7.746    7.898   12.241   12.373
   12.720   12.726   13.511   13.562   14.512   14.541   14.545   14.642   16.068   16.156
   17.304   17.398   17.499   17.791   18.385   18.587   19.379   19.629   20.411   20.494
   22.244   22.267   22.824   22.852   23.220   23.370
            0.000000  0.000000  0.693495
  -49.452  -49.452  -49.439  -49.439  -22.426  -22.419  -22.376  -22.374  -13.888  -13.813
  -13.804  -13.765  -13.760  -13.694  -13.594  -13.554   -2.397   -2.396   -2.396   -2.396
   -2.391   -2.390   -2.389   -2.388   -2.366   -2.366   -2.366   -2.365   -0.417   -0.416
   -0.416   -0.414   -0.412   -0.410   -0.410   -0.409   -0.404   -0.402   -0.401   -0.399
   -0.382   -0.379   -0.378   -0.376    6.250    6.287    7.762    7.904   12.309   12.452
   12.589   12.600   13.427   13.517   14.444   14.453   14.512   14.598   15.968   16.062
   17.311   17.408   17.467   17.750   18.466   18.691   19.554   19.801   20.419   20.488
   22.294   22.322   22.881   22.898   23.265   23.381
            0.000000  0.000000  0.726518
  -49.451  -49.451  -49.439  -49.439  -22.428  -22.421  -22.380  -22.378  -13.892  -13.824
  -13.802  -13.774  -13.770  -13.698  -13.600  -13.559   -2.397   -2.396   -2.396   -2.396
   -2.391   -2.390   -2.389   -2.388   -2.366   -2.366   -2.366   -2.366   -0.417   -0.416
   -0.416   -0.414   -0.412   -0.410   -0.410   -0.409   -0.404   -0.402   -0.402   -0.399
   -0.382   -0.379   -0.378   -0.376    6.378    6.419    7.776    7.907   12.345   12.457
   12.492   12.517   13.381   13.514   14.362   14.368   14.485   14.566   15.862   15.959
   17.297   17.421   17.453   17.681   18.585   18.814   19.730   19.976   20.442   20.496
   22.335   22.369   22.935   22.937   23.303   23.377
            0.000000  0.000000  0.759542
